개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,권리주체일련번호,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,축산물가공업구분명,축산업무구분명,축산일련번호,최종수정시점
3990000,399000003420190002,2019-03-13,,폐업,2025-04-15,,,,0,,12032,내추럴펫,단미,I,000,2025-12-15 16:15:28,경기도 남양주시 화도읍 비룡로379번길 31-36,폐업,0002,03,,226822.472302583    ,465008.041958272    ,경기도 남양주시 화도읍 가곡리 296-2 ,단미,사료제조업,,2025-04-16 09:47:10
3990000,399000003420190007,2019-10-30,,폐업,2021-04-22,,,,0,,12199,농업회사법인 대가바이오(주),보조,I,L00,2025-12-15 16:15:28,경기도 남양주시 화도읍 재재기로122번길 54,폐업,0002,03,,226430.114728058    ,457734.943050498    ,경기도 남양주시 화도읍 차산리 599-4 ,보조,사료제조업,,2021-04-22 16:52:33
3990000,399000003420200005,2020-04-09,,폐업,2024-02-26,,,,0,,12030,플레멍,단미,I,000,2025-12-15 16:15:28,"경기도 남양주시 수동면 남가로 1821, 104호",폐업,0002,03,,231347.523767627    ,465863.174827145    ,경기도 남양주시 수동면 입석리 24-29 ,단미,사료제조업,,2024-02-26 10:17:07
3990000,399000003420200006,2020-04-09,,폐업,2021-01-05,,,,0,,12122,주식회사 신하코퍼레이션,보조,I,L00,2025-12-15 16:15:28,"경기도 남양주시 퇴계원읍 퇴계원공원1길 8, 동아빌딩A 4층 402호",폐업,0002,03,,212510.149440065    ,460922.07496173     ,경기도 남양주시 퇴계원읍 퇴계원리 255-14 동아빌딩A ,보조,사료제조업,,2021-01-05 09:49:28
3990000,399000003420200010,2020-06-08,,폐업,2022-07-15,,,,0,,12285,미미언니네 키친공방,단미,I,000,2025-12-15 16:15:28,"경기도 남양주시 다산순환로 397-163, 1층 (다산동)",폐업,0002,03,,214068.758707111    ,457640.219830084    ,경기도 남양주시 다산동 6103-3 ,단미,사료제조업,,2022-07-15 17:28:57
3990000,399000003420200014,2020-08-21,,폐업,2023-10-30,,,,0,,12196,(주)하이테크글로벌,보조,I,000,2025-12-15 16:15:28,"경기도 남양주시 화도읍 폭포로 247-24, 가동",폐업,0002,03,03151753171,227597.828001775    ,459614.33843471     ,경기도 남양주시 화도읍 창현리 152-27 ,보조,사료제조업,,2023-10-30 11:08:03
3990000,399000003420200017,2020-09-10,,폐업,2021-06-14,,,,0,,12097,꼬비언니,단미,I,000,2025-12-15 16:15:28,"경기도 남양주시 덕송2로 70-7, 스타프라자 602호 (별내동)",폐업,0002,03,,210380.237243955    ,462851.528166904    ,경기도 남양주시 별내동 823-1 ,단미,사료제조업,,2021-06-14 11:01:30
3990000,399000003420210001,2021-03-29,,폐업,2023-06-12,,,,0,,12071,(주)베타인펫,단미,I,L00,2025-12-15 16:15:28,"경기도 남양주시 진접읍 내각2로 18, 1층",폐업,0002,03,,214196.042113981    ,466828.470469495    ,경기도 남양주시 진접읍 내각리 722-3 ,단미,사료제조업,,2023-06-12 14:39:44
3990000,399000003420210003,2021-04-23,,폐업,2022-03-25,,,,0,,12199,다와펫,단미,I,000,2025-12-15 16:15:28,경기도 남양주시 화도읍 재재기로74번길 33,폐업,0002,03,0315936773,226398.537062304    ,458214.494745411    ,경기도 남양주시 화도읍 차산리 661-2 ,단미,사료제조업,,2022-03-25 10:24:37
3990000,399000003420210004,2021-07-01,,폐업,2022-06-17,,,,0,,12248,주식회사 다봄씨엔에스,보조,I,L00,2025-12-15 16:15:28,"경기도 남양주시 다산중앙로19번길 25-23, 다산진건블루웨일 지식산업센터 2차 FB119호 (다산동)",폐업,0002,03,,213508.45979994     ,456789.19099147     ,경기도 남양주시 다산동 6144-1 ,보조,사료제조업,,2022-06-23 13:15:01
3990000,399000003420210006,2021-08-19,,폐업,2025-09-03,,,,0,,12201,주식회사 펫신드룸,단미,I,L00,2025-12-15 16:15:28,경기도 남양주시 와부읍 석실로408번길 145-57,폐업,0002,03,,219628.552451997    ,457029.35243137     ,경기도 남양주시 와부읍 율석리 240-12 ,단미,사료제조업,,2025-09-03 15:16:20
3990000,399000003420220002,2022-03-11,,폐업,2025-06-16,,,,0,,12202,주식회사 마르켄9,수입,I,000,2025-12-15 16:15:28,경기도 남양주시 와부읍 고래산로86번길 28,폐업,0002,03,,224539.627650924    ,456223.792727893    ,경기도 남양주시 와부읍 월문리 53 ,수입,사료제조업,,2025-06-16 17:06:19
3990000,399000003420220003,2022-03-17,,폐업,2025-05-21,,,,0,,12097,포포네,단미,I,000,2025-12-15 16:15:28,"경기도 남양주시 덕송2로6번길 16-87, 102호 (별내동)",폐업,0002,03,,210226.588114161    ,462614.982684031    ,경기도 남양주시 별내동 843 ,단미,사료제조업,,2025-05-21 14:59:30
3990000,399000003420220014,2022-08-31,,폐업,2022-11-24,,,,0,,12102,개화만사성,단미,I,000,2025-12-15 16:15:28,"경기도 남양주시 별내5로23번길 4-49, 1층 103호 (별내동)",폐업,0002,03,,210105.921454392    ,461039.421403515    ,경기도 남양주시 별내동 1083-4 103호,단미,사료제조업,,2022-11-24 14:04:39
3990000,399000003420240001,2024-01-10,,폐업,2024-10-18,,,,0,,12285,젠트코리아,수입,I,000,2025-12-15 16:15:28,"경기도 남양주시 다산중앙로146번길 12-14, 5층 504호 (다산동)",폐업,0002,03,,213582.50162668     ,458106.159052689    ,경기도 남양주시 다산동 6054-2 504호,수입,사료제조업,,2024-10-18 15:11:17
3990000,399000003420240002,2024-01-16,,폐업,2025-11-10,,,,0,,12144,키친 드 멍,단미,I,000,2025-12-15 16:15:28,"경기도 남양주시 늘을2로 82-21, B01호 (호평동)",폐업,0002,03,,221512.200883201    ,461950.163981057    ,경기도 남양주시 호평동 615-6 ,단미,사료제조업,,2025-11-10 10:52:53
3990000,399000003420240006,2024-02-07,,폐업,2024-12-10,,,,0,,12248,(bless)블레스얌얌,단미,I,000,2025-12-15 16:15:28,"경기도 남양주시 다산순환로 20, A동 2층 255호 (다산동)",폐업,0002,03,,213352.638752231    ,456784.268068925    ,경기도 남양주시 다산동 6143 A동 255호,단미,사료제조업,,2024-12-13 09:10:04
3990000,399000003420100001,2010-04-20,,폐업,,,,,0,,12051,(주)바비스팩토리,단미,I,L00,2025-12-15 16:15:28,경기도 남양주시 진접읍 주곡로 164-21,폐업,0002,03,07071374721,218455.08082216     ,469594.098338786    ,경기도 남양주시 진접읍 금곡리 463-1 ,단미,사료제조업,,2024-08-28 11:16:32
3990000,399000003420110003,2011-07-20,,폐업,,,,,0,,,광릉금리원,수입,I,000,2025-12-15 16:15:28,경기도 남양주시 진접읍 진벌로 273-125,폐업,0002,03,,220741.865726487    ,470112.945556969    ,경기도 남양주시 진접읍 진벌리 14 ,수입,사료제조업,,2025-07-17 16:09:20
3990000,399000003420130001,2013-01-08,,폐업,,,,,0,,12033,주식회사 펫데이즈,수입,I,000,2025-12-15 16:15:28,경기도 남양주시 화도읍 비룡로524번길 15,폐업,0002,03,0315948497,,,경기도 남양주시 화도읍 가곡리 산 23-7 ,수입,사료제조업,,2024-09-26 11:22:31
3990000,399000003420130004,2013-09-12,,폐업,,,,,0,,12034,펫 앤 수,수입,I,000,2025-12-15 16:15:28,경기도 남양주시 수동면 소래비로416번길 11,폐업,0002,03,0315277961,229331.188932994    ,464790.175035094    ,경기도 남양주시 수동면 송천리 237 ,수입,사료제조업,,2017-09-15 14:42:26
3990000,399000003420150003,2015-06-15,,폐업,,,,,0,,12033,(주)동암바이오,수입,I,000,2025-12-15 16:15:28,경기도 남양주시 화도읍 비룡로458번길 7-1,폐업,0002,03,0315591001,227631.543371269    ,465007.11353439     ,경기도 남양주시 화도읍 가곡리 23 ,수입,사료제조업,,2018-01-02 08:36:33
3990000,399000003420160003,2016-05-12,,폐업,,,,,0,,12032,주식회사 위드포엘,수입,I,000,2025-12-15 16:15:28,경기도 남양주시 화도읍 가곡로38번길 21,폐업,0002,03,0315948497,226794.453164463    ,464763.206252991    ,,수입,사료제조업,,2017-09-15 14:23:04
3990000,399000003420170005,2017-03-21,,폐업,,,,,0,,12033,(주)펫데이즈,단미,I,000,2025-12-15 16:15:28,경기도 남양주시 화도읍 비룡로524번길 15,폐업,0002,03,0315948496,,,경기도 남양주시 화도읍 가곡리 산 23-7 ,단미,사료제조업,,2024-09-26 11:23:00
3990000,399000003420170011,2017-11-16,,폐업,,,,,0,,12245,주식회사 비고앤세이지코리아,수입,I,000,2025-12-15 16:15:28,경기도 남양주시 경강로 218-27 (이패동),폐업,0002,03,0315234004,216870.364503281    ,455840.658055859    ,경기도 남양주시 이패동 413-20 ,수입,사료제조업,,2024-09-04 17:25:09
3990000,399000003420180008,2018-05-25,,폐업,,,,,0,,12097,강아지 반찬가게,단미,I,000,2025-12-15 16:15:28,"경기도 남양주시 덕송1로55번길 14, 별내프라자-3 505-1호 (별내동)",폐업,0002,03,,210326.715          ,462720.055          ,경기도 남양주시 별내동 824-4 별내프라자-3 505-1호,단미,사료제조업,,2019-08-05 17:02:24
3990000,399000003420180009,2018-06-07,,폐업,,,,,0,,12140,주식회사 오엘코퍼레이션,수입,I,L00,2025-12-15 16:15:28,경기도 남양주시 진건읍 사릉로156번길 80-9,폐업,0002,03,,217820.342196944    ,460833.205408342    ,경기도 남양주시 진건읍 송능리 374-1 ,수입,사료제조업,,2023-06-13 15:18:22
3990000,399000003420180012,2018-10-05,,폐업,,,,,0,,12080,(주)협성로프트,수입,I,000,2025-12-15 16:15:28,"경기도 남양주시 별내면 청학로68번길 58, 2동 101호",폐업,0002,03,,210502.291822486    ,467768.862631489    ,경기도 남양주시 별내면 청학리 254 ,수입,사료제조업,,2024-08-22 16:10:48
3990000,399000003420180014,2018-11-20,,폐업,,,,,0,,12032,(주)대가 바이오,보조,I,000,2025-12-15 16:15:28,"경기도 남양주시 화도읍 비룡로 359-6, 1층",폐업,0002,03,,226832.233741768    ,464515.948885956    ,경기도 남양주시 화도읍 가곡리 278-3 ,보조,사료제조업,,2019-10-04 10:13:23
3990000,399000003420180015,2018-11-22,,폐업,,,,,0,,12197,(주)딜라이트,보조,I,L00,2025-12-15 16:15:28,경기도 남양주시 화도읍 수레로1092번길 19-17,폐업,0002,03,,226868.758882266    ,459080.540730982    ,경기도 남양주시 화도읍 차산리 166-1 ,보조,사료제조업,,2024-09-04 16:36:27
3990000,399000003420210011,2021-12-02,,폐업,,,,,0,,12050,댕댕제빵소,단미,I,000,2025-12-15 16:15:28,경기도 남양주시 오남읍 진건오남로512번길 21,폐업,0002,03,,218555.429395683    ,464027.091203419    ,경기도 남양주시 오남읍 오남리 414-3 ,단미,사료제조업,,2024-08-26 10:48:44
3990000,399000003420230006,2023-03-07,,폐업,,,,,0,,12248,라온벗,단미,I,000,2025-12-15 16:15:28,"경기도 남양주시 다산순환로 20, AA동 7층 16호 (다산동)",폐업,0002,03,,213352.638752231    ,456784.268068925    ,경기도 남양주시 다산동 6143 AA동 716호,단미,사료제조업,,2024-09-04 13:47:13
3990000,399000003420230011,2023-06-19,,폐업,,,,,0,,12175,모던펫코리아,수입,I,000,2025-12-15 16:15:28,"경기도 남양주시 화도읍 마석중앙로37번길 45, 별나라프라자 504호",폐업,0002,03,,226692.832413501    ,461648.557982724    ,경기도 남양주시 화도읍 마석우리 383-9 별나라프라자 504호,수입,사료제조업,,2025-09-02 15:23:21
3990000,399000003420230013,2023-07-21,,폐업,,,,,0,,12073,멍수라,단미,I,000,2025-12-15 16:15:28,"경기도 남양주시 진접읍 양진로1020번길 12, 2층",폐업,0002,03,,216224.538282798    ,467317.386950222    ,경기도 남양주시 진접읍 연평리 138-14 ,단미,사료제조업,,2024-09-04 10:59:44
3990000,399000003420230019,2023-09-20,,폐업,,,,,0,,12248,에뜨몽,단미,I,000,2025-12-15 16:15:28,"경기도 남양주시 다산순환로 20, 2층 D-C-004호 (다산동)",폐업,0002,03,,213352.638752231    ,456784.268068925    ,경기도 남양주시 다산동 6143 D-C동 004호,단미,사료제조업,,2024-10-02 15:22:36
3990000,399000003420230021,2023-10-22,,폐업,,,,,0,,12097,(주)뉴트리코,수입,I,L00,2025-12-15 16:15:28,"경기도 남양주시 덕송2로 70-7, 409호 내1호 (별내동)",폐업,0002,03,,210380.237243955    ,462851.528166904    ,경기도 남양주시 별내동 823-1 ,수입,사료제조업,,2025-08-22 13:28:49
3990000,399000003420240012,2024-04-23,,폐업,,,,,0,,12155,모주꼬(mojukko),단미,I,000,2025-12-15 16:15:28,경기도 남양주시 마치로 118 (호평동),폐업,0002,03,,223263.886879653    ,461348.84254286     ,경기도 남양주시 호평동 23-75 ,단미,사료제조업,,2025-02-27 16:53:06
3990000,399000003420260001,2026-03-26,,영업/정상,,,,,0,,12191,(주)포펙트코리아,단미,I,L00,2026-03-28 21:03:28,경기도 남양주시 화도읍 경춘로 2326-11,정상,0000,01,,230290.853911514    ,461429.420390433    ,경기도 남양주시 화도읍 답내리 515-9 ,단미,사료제조업,,2026-03-26 09:49:27
3990000,399000003420260002,2026-06-29,,영업/정상,,,,,0,,12048,(주)아이앤지메딕스,단미,I,000,2026-06-30 21:03:29,경기도 남양주시 오남읍 양지로81번길 21,정상,0000,01,0315557887,217903.016072543    ,464815.835528498    ,경기도 남양주시 오남읍 오남리 572-15 ,단미,사료제조업,,2026-06-29 16:26:13
3990000,399000003420110004,2011-08-18,,폐업,2015-04-15,,,,,,,(주)로제,보조,I,L00,2025-12-15 16:15:28,경기도 남양주시 진접읍 경복대로271번길 44,폐업,0002,03,,217469.141101724    ,468826.77957825     ,경기도 남양주시 진접읍 금곡리 935-6 ,보조,사료제조업,,2015-04-15 15:47:10
3990000,399000003420130006,2013-10-22,,폐업,2014-04-14,,,,0,,12084,INKOS International,수입,I,000,2025-12-15 16:15:28,"경기도 남양주시 별내면 청학로 78, 416호 (청학스파빌)",폐업,0002,03,,210389.923359462    ,467269.120496548    ,경기도 남양주시 별내면 청학리 ,수입,사료제조업,,2014-09-12 17:57:24
3990000,399000003420140003,2014-05-02,,폐업,2015-06-16,,,,0,,12226,주식회사 플랜비어소시에이츠,수입,I,L00,2025-12-15 16:15:28,"경기도 남양주시 의안로 121-10, 502호 (평내동)",폐업,0002,03,07043537214,220881.21780863     ,460050.566851396    ,,수입,사료제조업,,2015-06-16 17:10:51
3990000,399000003420140006,2014-12-24,,폐업,2016-11-16,,,,0,,12030,주식회사 메디오젠,보조,I,000,2025-12-15 16:15:28,경기도 남양주시 수동면 남가로 1740,폐업,0002,03,0315114840,230633.125210349    ,465548.732366124    ,경기도 남양주시 수동면 입석리 38-13 ,보조,사료제조업,,2016-11-16 10:45:54
3990000,399000003420150001,2015-01-27,,폐업,2022-09-27,,,,0,,12021,주식회사 바이오버스,보조,I,L00,2025-12-15 16:15:28,경기도 남양주시 진접읍 경복대로 505-1,폐업,0002,03,,218852.776996018    ,470950.004819512    ,경기도 남양주시 진접읍 진벌리 628 ,보조,사료제조업,,2022-09-27 14:49:19
3990000,399000003420150006,2015-08-19,,폐업,2020-11-18,,,,0,,12187,어니스트밀 주식회사,단미,I,L00,2025-12-15 16:15:28,경기도 남양주시 화도읍 녹촌로 259-26,폐업,0002,03,07076872828,224638.336578143    ,459447.634382829    ,,단미,사료제조업,,2020-11-18 11:07:43
3990000,399000003420160002,2016-05-23,,폐업,2017-04-07,,,,0,,12021,(주)에이티바이오,단미,I,000,2025-12-15 16:15:28,경기도 남양주시 진접읍 경복대로534번길 11,폐업,0002,03,0315341663,219148.639807837    ,471068.394719591    ,,단미,사료제조업,,2017-04-07 14:27:13
3990000,399000003420170001,2017-01-18,,폐업,2021-03-23,,,,0,,12242,애견 컴퍼니,단미,I,000,2025-12-15 16:15:28,"경기도 남양주시 경춘로725번길 56-6, 나동 (일패동)",폐업,0002,03,,216436.365884503    ,458461.719237493    ,,단미,사료제조업,,2021-03-23 11:26:20
3990000,399000003420170004,2017-03-17,,폐업,2020-11-27,,,,0,,12036,넛츠앤팜스,보조,I,000,2025-12-15 16:15:28,경기도 남양주시 오남읍 진건오남로929번길 21-7,폐업,0002,03,,217029.705345008    ,466913.047460561    ,경기도 남양주시 오남읍 양지리 444-3 ,보조,사료제조업,,2020-11-27 09:14:16
3990000,399000003420170007,2017-05-31,,폐업,2020-05-11,,,,0,,12231,미티맘마,단미,I,000,2025-12-15 16:15:28,경기도 남양주시 사릉로58번길 43-20 (금곡동),폐업,0002,03,,218588.984030676    ,459918.337900878    ,경기도 남양주시 금곡동 292-3 ,단미,사료제조업,,2020-05-11 16:45:29
3990000,399000003420190005,2019-07-22,,휴업,,,,,0,,12199,(주)씽크라이크펫,수입,I,000,2026-01-16 21:03:29,경기도 남양주시 화도읍 재재기로122번길 27,휴업,0001,02,,226422.655711217    ,457878.898958928    ,경기도 남양주시 화도읍 차산리 602-1 ,수입,사료제조업,,2026-01-15 09:14:33
3990000,399000003420190006,2019-09-30,,휴업,,,,,0,,12101,주식회사 주진,수입,I,000,2026-01-16 21:03:29,"경기도 남양주시 식송1로 101-8, 1,2,3층 (별내동)",휴업,0001,02,,210071.620862437    ,461750.887480974    ,경기도 남양주시 별내동 1132-3 ,수입,사료제조업,,2026-01-15 09:15:28
3990000,399000003420190008,2019-11-27,,휴업,,,,,0,,12197,(주)엔디펫,수입,I,000,2025-12-15 16:15:28,"경기도 남양주시 화도읍 수레로 1120, 2층 201호",휴업,0001,02,,226769.404617857    ,459457.588371577    ,경기도 남양주시 화도읍 차산리 63-4 ,수입,사료제조업,,2025-06-11 11:42:29
3990000,399000003420190009,2019-11-27,,영업/정상,,,,,0,,12187,주식회사 엔드리스익스피리언스,단미,I,000,2025-12-15 16:15:28,"경기도 남양주시 화도읍 녹촌로 259-26, 1층",정상,0000,01,,224638.336578143    ,459447.634382829    ,경기도 남양주시 화도읍 녹촌리 384-18 ,단미,사료제조업,,2025-04-10 09:40:55
3990000,399000003420200001,2020-01-30,,휴업,,,,,0,,12201,슈어랜드,수입,I,000,2025-12-15 16:15:28,경기도 남양주시 와부읍 석실로율석길 124-5,휴업,0001,02,03180346273,219555.302122284    ,457282.269431885    ,경기도 남양주시 와부읍 율석리 266-2 ,수입,사료제조업,,2025-06-11 11:47:24
